"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"ASV2311"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"ASV2312"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Paecilomyces"	"Paecilomyces_penicillatus"	"RDP"
"ASV2313"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Hypholoma"	"Hypholoma_fasciculare"	"IDTAXA"
"ASV2314"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	NA	NA	"IDTAXA"
"ASV2315"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Lipomycetaceae"	NA	NA	"RDP"
"ASV2316"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2317"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2318"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_exigua"	"RDP"
"ASV2319"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2320"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Auriculariaceae"	"Auricularia"	"Auricularia_sp"	"IDTAXA"
"ASV2321"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2322"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2323"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_rishikesha"	"RDP"
"ASV2324"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"ASV2325"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV2326"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2327"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2328"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"ASV2329"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2330"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiaceae"	"Cystofilobasidium"	"Cystofilobasidium_macerans"	"IDTAXA"
"ASV2331"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Agrocybe"	"Agrocybe_praecox"	"RDP"
"ASV2332"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Phaeosphaeria"	"Phaeosphaeria_sp"	"IDTAXA"
"ASV2333"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2334"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Cyphellophoraceae"	"Cyphellophora"	"Cyphellophora_vermispora"	"IDTAXA"
"ASV2335"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_persicinum"	"RDP"
"ASV2336"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Amanitaceae"	"Amanita"	NA	"RDP"
"ASV2337"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2338"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Dioszegia"	"Dioszegia_patagonica"	"RDP"
"ASV2339"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2340"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2341"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_escuderoi"	"IDTAXA"
"ASV2342"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Sporobolomyces"	"Sporobolomyces_sp"	"IDTAXA"
"ASV2343"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Cadophora"	"Cadophora_orchidicola"	"RDP"
"ASV2344"	"Fungi"	"Basidiomycota"	"Classiculomycetes"	"Classiculales"	"Classiculaceae"	"Classicula"	"Classicula_sinensis"	"RDP"
"ASV2345"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2346"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_panaeoloides"	"RDP"
"ASV2347"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"ASV2348"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2349"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2350"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2351"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	"Chaetomium_globosum"	"IDTAXA"
"ASV2352"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	NA	"RDP"
"ASV2353"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2354"	"Fungi"	"Basidiomycota"	"Atractiellomycetes"	"Atractiellales"	"Hoehnelomycetaceae"	"Atractiella"	"Atractiella_rhizophila"	"RDP"
"ASV2355"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2356"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"ASV2357"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2358"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2359"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"ASV2360"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	NA	NA	"IDTAXA"
"ASV2361"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2362"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"ASV2363"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2364"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"ASV2365"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2366"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2367"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Achroiostachys"	"Achroiostachys_levigata"	"RDP"
"ASV2368"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2369"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS08"	NA	NA	NA	"RDP"
"ASV2370"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	NA	"RDP"
"ASV2371"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"ASV2372"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Panaeolus"	"Panaeolus_papilionaceus"	"RDP"
"ASV2373"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_vesiculosa"	"RDP"
"ASV2374"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2375"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	NA	NA	NA	"RDP"
"ASV2376"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_arrhenii"	"RDP"
"ASV2377"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"IDTAXA"
"ASV2378"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Pseudeurotium"	NA	"IDTAXA"
"ASV2379"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"ASV2380"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_persicinum"	"RDP"
"ASV2381"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2382"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	NA	"IDTAXA"
"ASV2383"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_sericeum"	"RDP"
"ASV2384"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2385"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2386"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2387"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_semitalis"	"RDP"
"ASV2388"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2389"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	NA	NA	NA	"RDP"
"ASV2390"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2391"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2392"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2393"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_misumaiensis"	"RDP"
"ASV2394"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2395"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2396"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2397"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"Kernia_geniculotricha"	"RDP"
"ASV2398"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"ASV2399"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2400"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_pilosella"	"IDTAXA"
"ASV2401"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Neosetophoma"	"Neosetophoma_rosigena"	"RDP"
"ASV2402"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2403"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"ASV2404"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"ASV2405"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Erythrobasidiales"	"Erythrobasidiales_fam_Incertae_sedis"	"Sakaguchia"	"Sakaguchia_lamellibrachiae"	"RDP"
"ASV2406"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV2407"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2408"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2409"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"Rhizophlyctis_rosea"	"RDP"
"ASV2410"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"ASV2411"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"ASV2412"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporales_fam_Incertae_sedis"	"Pseudorobillarda"	"Pseudorobillarda_phragmitis"	"IDTAXA"
"ASV2413"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_nurragi"	"RDP"
"ASV2414"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	NA	"IDTAXA"
"ASV2415"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"IDTAXA"
"ASV2416"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV2417"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Parascedosporium"	"Parascedosporium_putredinis"	"RDP"
"ASV2418"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2419"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	NA	"IDTAXA"
"ASV2420"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"ASV2421"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2422"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Thermomyces"	"Thermomyces_dupontii"	"RDP"
"ASV2423"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Microdochiaceae"	"Idriella"	"Idriella_sp"	"IDTAXA"
"ASV2424"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2425"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2426"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	"Phlyctochytrium"	"Phlyctochytrium_reinboldtiae"	"IDTAXA"
"ASV2427"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Trichosporonales"	"Trichosporonaceae"	"Cutaneotrichosporon"	"Cutaneotrichosporon_moniliiforme"	"RDP"
"ASV2428"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	"Lindtneria"	"Lindtneria_leucobryophila"	"RDP"
"ASV2429"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"ASV2430"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2431"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"ASV2432"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_sp"	"IDTAXA"
"ASV2433"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_stromaticum"	"RDP"
"ASV2434"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Laetinaevia"	"Laetinaevia_sp"	"IDTAXA"
"ASV2435"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Nectria"	"Nectria_ramulariae"	"RDP"
"ASV2436"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"ASV2437"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2438"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2439"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"ASV2440"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2441"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2442"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Ramophialophora"	"Ramophialophora_sp"	"IDTAXA"
"ASV2443"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2444"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"RDP"
"ASV2445"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"ASV2446"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"ASV2447"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV2448"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"ASV2449"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_sp"	"IDTAXA"
"ASV2450"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2451"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2452"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Paurocotylis"	NA	"RDP"
"ASV2453"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Amphisphaeriaceae"	"Polyscytalum"	"Polyscytalum_pustulans"	"RDP"
"ASV2454"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Striaticonidium"	"Striaticonidium_humicola"	"RDP"
"ASV2455"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2456"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"Vishniacozyma_heimaeyensis"	"RDP"
"ASV2457"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_multipilosa"	"RDP"
"ASV2458"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_fimbricystis"	"IDTAXA"
"ASV2459"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2460"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2461"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2462"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Fomitopsidaceae"	"Postia"	"Postia_gloeopora"	"RDP"
"ASV2463"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2464"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"ASV2465"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"ASV2466"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_sp"	"IDTAXA"
"ASV2467"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2468"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2469"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Chordomyces"	"Chordomyces_antarcticus"	"IDTAXA"
"ASV2470"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2471"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_sp"	"IDTAXA"
"ASV2472"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"ASV2473"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	NA	NA	NA	"IDTAXA"
"ASV2474"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	"Ceratobasidium_sp"	"IDTAXA"
"ASV2475"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"ASV2476"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2477"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2478"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_wenpingii"	"RDP"
"ASV2479"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2480"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"ASV2481"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"ASV2482"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV2483"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA	"RDP"
"ASV2484"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	NA	NA	NA	"IDTAXA"
"ASV2485"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2486"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2487"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2488"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2489"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"ASV2490"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA	"IDTAXA"
"ASV2491"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	NA	NA	"RDP"
"ASV2492"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Filobasidium"	"Filobasidium_stepposum"	"IDTAXA"
"ASV2493"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitopilus"	"Clitopilus_scyphoides"	"RDP"
"ASV2494"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV2495"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	"Chytridium"	NA	"RDP"
"ASV2496"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"ASV2497"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_exigua"	"RDP"
"ASV2498"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"ASV2499"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Neosetophoma"	"Neosetophoma_rosarum"	"RDP"
"ASV2500"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_exigua"	"RDP"
"ASV2501"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_multipilosa"	"RDP"
"ASV2502"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Zopfiella"	"Zopfiella_marina"	"RDP"
"ASV2503"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"ASV2504"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Piskurozymaceae"	"Solicoccozyma"	"Solicoccozyma_aeria"	"IDTAXA"
"ASV2505"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"ASV2506"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariales_fam_Incertae_sedis"	"Anungitiomyces"	"Anungitiomyces_stellenboschiensis"	"RDP"
"ASV2507"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2508"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2509"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Verrucariales"	"Verrucariaceae"	"Verrucaria"	"Verrucaria_macrostoma"	"RDP"
"ASV2510"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"ASV2511"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA	"IDTAXA"
"ASV2512"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV2513"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV2514"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"IDTAXA"
