"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU3760"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	NA	NA	"RDP"
"OTU3761"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3762"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3763"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3764"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3765"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Lopadostoma"	"Lopadostoma_fagi"	"IDTAXA"
"OTU3766"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"Talaromyces_minioluteus"	"IDTAXA"
"OTU3767"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU3768"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3769"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"OTU3770"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_villosa"	"RDP"
"OTU3771"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3772"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	NA	NA	NA	"RDP"
"OTU3773"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	NA	NA	"IDTAXA"
"OTU3774"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Cistella"	"Cistella_acuum"	"RDP"
"OTU3775"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3776"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3777"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3778"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3779"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3780"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3781"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3782"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3783"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Phaeosphaeria"	"Phaeosphaeria_lunariae"	"IDTAXA"
"OTU3784"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3785"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3786"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylella"	"Dactylella_cylindrospora"	"RDP"
"OTU3787"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3788"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3789"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3790"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3791"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3792"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Pseudoophiobolus"	"Pseudoophiobolus_rosae"	"IDTAXA"
"OTU3793"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU3794"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3795"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3796"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_sp"	"IDTAXA"
"OTU3797"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3798"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3799"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3800"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3801"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Stemphylium"	"Stemphylium_vesicarium"	"RDP"
"OTU3802"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3803"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU3804"	"Fungi"	"Glomeromycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3805"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3806"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3807"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU3808"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3809"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	"Tomentella"	"Tomentella_sp"	"IDTAXA"
"OTU3810"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS08"	NA	NA	NA	"RDP"
"OTU3811"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3812"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	NA	NA	NA	"RDP"
"OTU3813"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3814"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Atractium"	"Atractium_crassum"	"RDP"
"OTU3815"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3816"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3817"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"Sphaerostilbella_lutea"	"RDP"
"OTU3818"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3819"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3820"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"OTU3821"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3822"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU3823"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	"Diversispora_sp"	"IDTAXA"
"OTU3824"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3825"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3826"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Petriella"	"Petriella_musispora"	"RDP"
"OTU3827"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3828"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3829"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3830"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Pervetustaceae"	"Pervetustus"	NA	"RDP"
"OTU3831"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Pluteus"	NA	"RDP"
"OTU3832"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	NA	NA	"RDP"
"OTU3833"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3834"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3835"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3836"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Fenestellaceae"	"Fenestella"	"Fenestella_parafenestrata"	"IDTAXA"
"OTU3837"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3838"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU3839"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Petriella"	"Petriella_musispora"	"RDP"
"OTU3840"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	NA	NA	"RDP"
"OTU3841"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3842"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3843"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3844"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3845"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_brooksianum"	"RDP"
"OTU3846"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3847"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	NA	"RDP"
"OTU3848"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3849"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU3850"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Trechispora"	"Trechispora_sp"	"IDTAXA"
"OTU3851"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3852"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"OTU3853"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3854"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3855"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3856"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Hyaloriaceae"	"Myxarium"	NA	"IDTAXA"
"OTU3857"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3858"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"OTU3859"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylella"	"Dactylella_arnaudii"	"RDP"
"OTU3860"	"Fungi"	"Ascomycota"	"Taphrinomycetes"	"Taphrinales"	"Protomycetaceae"	"Protomyces"	"Protomyces_inouyei"	"IDTAXA"
"OTU3861"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3862"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Zoopagaceae"	"Acaulopage"	NA	"RDP"
"OTU3863"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3864"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3865"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	"Cortinarius_riederi"	"RDP"
"OTU3866"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3867"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3868"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Orbilia"	NA	"RDP"
"OTU3869"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3870"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Bannozyma"	"Bannozyma_arctica"	"RDP"
"OTU3871"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_solani"	"RDP"
"OTU3872"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3873"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3874"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3875"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Amylocarpus"	"Amylocarpus_encephaloides"	"RDP"
"OTU3876"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"IDTAXA"
"OTU3877"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3878"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS05"	NA	NA	NA	"RDP"
"OTU3879"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3880"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3881"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Dissoconiaceae"	"Uwebraunia"	"Uwebraunia_australiensis"	"RDP"
"OTU3882"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA	"IDTAXA"
"OTU3883"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3884"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3885"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3886"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3887"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3888"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Cystobasidium"	"Cystobasidium_slooffiae"	"RDP"
"OTU3889"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3890"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU3891"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3892"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU3893"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3894"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU3895"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3896"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3897"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3898"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Volvariella"	"Volvariella_pulla"	"RDP"
"OTU3899"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"OTU3900"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_lolii"	"RDP"
"OTU3901"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_globosivelata"	"RDP"
"OTU3902"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3903"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3904"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3905"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3906"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU3907"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Serendipitaceae"	"Serendipita"	"Serendipita_vermifera"	"RDP"
"OTU3908"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3909"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3910"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3911"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3912"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3913"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3914"	"Fungi"	"Ascomycota"	"Laboulbeniomycetes"	"Laboulbeniales"	"Laboulbeniaceae"	"Rickia"	"Rickia_wasmannii"	"RDP"
"OTU3915"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA	"RDP"
"OTU3916"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU3917"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3918"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Trichocladium"	"Trichocladium_lobatum"	"RDP"
"OTU3919"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"OTU3920"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3921"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3922"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"OTU3923"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3924"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3925"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Hyalorbilia"	NA	"RDP"
"OTU3926"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Xylaria"	NA	"RDP"
"OTU3927"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3928"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_longistriatus"	"RDP"
"OTU3929"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3930"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Arrhenia"	NA	"RDP"
"OTU3931"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3932"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Serendipitaceae"	NA	NA	"IDTAXA"
"OTU3933"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3934"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3935"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	"Aphanoascus"	"Aphanoascus_keratinophilus"	"RDP"
"OTU3936"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3937"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU3938"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3939"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Comoclathris"	"Comoclathris_rosae"	"RDP"
"OTU3940"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3941"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Cyphellophoraceae"	"Anthopsis"	"Anthopsis_sp"	"IDTAXA"
"OTU3942"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3943"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"OTU3944"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"Sphaerostilbella_lutea"	"RDP"
"OTU3945"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU3946"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA	"RDP"
"OTU3947"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Exidiaceae"	"Exidia"	"Exidia_glandulosa"	"RDP"
"OTU3948"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3949"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"IDTAXA"
"OTU3950"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Echinoderma"	"Echinoderma_asperum"	"RDP"
"OTU3951"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU3952"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Naevala"	"Naevala_sp"	"IDTAXA"
"OTU3953"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU3954"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_collo-cygni"	"RDP"
"OTU3955"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Ostropales"	"Porinaceae"	"Pseudosagedia"	"Pseudosagedia_chlorotica"	"RDP"
"OTU3956"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Agrocybe"	"Agrocybe_arvalis"	"RDP"
"OTU3957"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU3958"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3959"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	NA	NA	NA	"IDTAXA"
"OTU3960"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_divergens"	"RDP"
"OTU3961"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Leptosphaeria"	"Leptosphaeria_sclerotioides"	"IDTAXA"
"OTU3962"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3963"	"Fungi"	"Ascomycota"	"Taphrinomycetes"	"Taphrinales"	"Protomycetaceae"	"Protomyces"	"Protomyces_inouyei"	"IDTAXA"
"OTU3964"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3965"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	NA	"RDP"
"OTU3966"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3967"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3968"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	NA	"RDP"
"OTU3969"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3970"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3971"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	NA	NA	NA	"RDP"
"OTU3972"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3973"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3974"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3975"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3976"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	NA	NA	"RDP"
"OTU3977"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU3978"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3979"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_brooksianum"	"RDP"
"OTU3980"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU3981"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Gymnostellatospora"	"Gymnostellatospora_japonica"	"RDP"
"OTU3982"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3983"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU3984"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU3985"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
