"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU4229"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_velatipes"	"RDP"
"OTU4230"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU4231"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4232"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"Sarocladium_kiliense"	"RDP"
"OTU4233"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU4234"	"Fungi"	"Monoblepharomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4235"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"IDTAXA"
"OTU4236"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4237"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4238"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Russulaceae"	"Lactifluus"	"Lactifluus_foetens"	"RDP"
"OTU4239"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4240"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4241"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4242"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4243"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4244"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Cudoniella"	"Cudoniella_acicularis"	"RDP"
"OTU4245"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4246"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4247"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4248"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4249"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Geastrales"	"Geastraceae"	"Geastrum"	"Geastrum_floriforme"	"RDP"
"OTU4250"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"OTU4251"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Inocybaceae"	"Inocybe"	NA	"RDP"
"OTU4252"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4253"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Orbilia"	"Orbilia_sp"	"IDTAXA"
"OTU4254"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Ganodermataceae"	"Ganoderma"	"Ganoderma_carnosum"	"RDP"
"OTU4255"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU4256"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4257"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4258"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4259"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4260"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4261"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4262"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_dolichospermus"	"IDTAXA"
"OTU4263"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Hymenogastraceae"	"Hymenogaster"	"Hymenogaster_griseus"	"RDP"
"OTU4264"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"OTU4265"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4266"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4267"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	"Lecythophora"	"Lecythophora_sp"	"IDTAXA"
"OTU4268"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4269"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	NA	NA	NA	"IDTAXA"
"OTU4270"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4271"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4272"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4273"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4274"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_striaepes"	"RDP"
"OTU4275"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU4276"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4277"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU4278"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"OTU4279"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU4280"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4281"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pterulaceae"	"Pterula"	NA	"RDP"
"OTU4282"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"RDP"
"OTU4283"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Trichomeriaceae"	"Bradymyces"	"Bradymyces_graniticola"	"RDP"
"OTU4284"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4285"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4286"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_sp"	"IDTAXA"
"OTU4287"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_alstroemeriae"	"RDP"
"OTU4288"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4289"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4290"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Ilyonectria"	"Ilyonectria_mors-panacis"	"RDP"
"OTU4291"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4292"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4293"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Tubeufiales"	"Tubeufiaceae"	"Helicosporium"	"Helicosporium_griseum"	"RDP"
"OTU4294"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideales"	"Dothideaceae"	"Rhizosphaera"	"Rhizosphaera_macrospora"	"RDP"
"OTU4295"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Scytalidium"	NA	"RDP"
"OTU4296"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU4297"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4298"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4299"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Zoopagaceae"	"Stylopage"	NA	"RDP"
"OTU4300"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4301"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4302"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4303"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4304"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4305"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4306"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Pleurotheciales"	"Pleurotheciaceae"	NA	NA	"RDP"
"OTU4307"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4308"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4309"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4310"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4311"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4312"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4313"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Gibellula"	NA	"RDP"
"OTU4314"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetaceae"	"Naumovozyma"	"Naumovozyma_castellii"	"IDTAXA"
"OTU4315"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4316"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU4317"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4318"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_incanum"	"RDP"
"OTU4319"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4320"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4321"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"IDTAXA"
"OTU4322"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA	"IDTAXA"
"OTU4323"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4324"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4325"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4326"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4327"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4328"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Pleurotheciales"	"Pleurotheciaceae"	"Pleurotheciella"	"Pleurotheciella_aquatica"	"RDP"
"OTU4329"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4330"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Caliciales"	"Caliciaceae"	"Amandinea"	"Amandinea_punctata"	"IDTAXA"
"OTU4331"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4332"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4333"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Westerdykella"	"Westerdykella_nigra"	"RDP"
"OTU4334"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Zoopagaceae"	"Acaulopage"	NA	"RDP"
"OTU4335"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Pleurotheciales"	"Pleurotheciaceae"	"Pleurotheciella"	NA	"RDP"
"OTU4336"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4337"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Subulicystidium"	"Subulicystidium_perlongisporum"	"RDP"
"OTU4338"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU4339"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU4340"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4341"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Niaceae"	"Maireina"	"Maireina_filipendula"	"RDP"
"OTU4342"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"IDTAXA"
"OTU4343"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	"Codinaea"	"Codinaea_acaciae"	"RDP"
"OTU4344"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4345"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4346"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4347"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Poaceicola"	"Poaceicola_agrostina"	"IDTAXA"
"OTU4348"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	"Cortinarius_glaphurus"	"RDP"
"OTU4349"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU4350"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	NA	"RDP"
"OTU4351"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4352"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"OTU4353"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4354"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4355"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4356"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4357"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4358"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Spegazzinia"	"Spegazzinia_tessarthra"	"IDTAXA"
"OTU4359"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4360"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4361"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4362"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4363"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4364"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_kellermanii"	"RDP"
"OTU4365"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	NA	NA	"IDTAXA"
"OTU4366"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4367"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU4368"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Heterogastridiales"	"Heterogastridiaceae"	"Heterogastridium"	"Heterogastridium_pycnidioideum"	"RDP"
"OTU4369"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4370"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	"Dinemasporium"	"Dinemasporium_morbidum"	"RDP"
"OTU4371"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4372"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4373"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4374"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4375"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4376"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Cladosporium"	"Cladosporium_halotolerans"	"IDTAXA"
"OTU4377"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"IDTAXA"
"OTU4378"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_vaccinum"	"RDP"
"OTU4379"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU4380"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_nyssicola"	"RDP"
"OTU4381"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4382"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_brunneidiscus"	"RDP"
"OTU4383"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4384"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4385"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4386"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4387"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4388"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_candelabrum"	"RDP"
"OTU4389"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4390"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4391"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4392"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4393"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Rhinocladiella"	"Rhinocladiella_sp"	"IDTAXA"
"OTU4394"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellaceae"	"Pseudocraterellus"	NA	"RDP"
"OTU4395"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"Rhizophlyctis_rosea"	"RDP"
"OTU4396"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_byssinum"	"RDP"
"OTU4397"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4398"	"Fungi"	"Blastocladiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4399"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_minutissima"	"RDP"
"OTU4400"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"IDTAXA"
"OTU4401"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4402"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4403"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4404"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Xylaria"	NA	"RDP"
"OTU4405"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Typhulaceae"	"Typhula"	"Typhula_phacorrhiza"	"RDP"
"OTU4406"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4407"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4408"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Melanommataceae"	NA	NA	"IDTAXA"
"OTU4409"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4410"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU4411"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4412"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Parastagonospora"	NA	"RDP"
"OTU4413"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4414"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	NA	NA	"IDTAXA"
"OTU4415"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA	"IDTAXA"
"OTU4416"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"RDP"
"OTU4417"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4418"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"RDP"
"OTU4419"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	NA	"IDTAXA"
"OTU4420"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Cladoniaceae"	"Gymnoderma"	"Gymnoderma_coccocarpum"	"RDP"
"OTU4421"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4422"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"OTU4423"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4424"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4425"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylella"	"Dactylella_intermedia"	"RDP"
"OTU4426"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4427"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Pleurotheciales"	"Pleurotheciaceae"	"Phaeoisaria"	NA	"RDP"
"OTU4428"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"IDTAXA"
"OTU4429"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4430"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4431"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"RDP"
"OTU4432"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4433"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Crepidotaceae"	"Simocybe"	"Simocybe_rhabarbarina"	"RDP"
"OTU4434"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4435"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4436"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4437"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4438"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Rhodotorula"	"Rhodotorula_mucilaginosa"	"RDP"
"OTU4439"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Serendipitaceae"	"Serendipita"	"Serendipita_sp"	"IDTAXA"
"OTU4440"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4441"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Dematiopleospora"	"Dematiopleospora_rosicola"	"RDP"
"OTU4442"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	NA	NA	"IDTAXA"
"OTU4443"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU4444"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4445"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	NA	NA	"IDTAXA"
"OTU4446"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4447"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4448"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA	"RDP"
